name,address,lat,lon,phone
천왕봉캠핑장,경남 산청군 시천면 구미길 5,35.2441597,127.7893149,
80포레스트카라반캠프,대구 군위군 부계면 한티로 1525-6,36.0298746,128.6307242,0507-1445-7550
스테이635,경기 포천시 이동면 화동로1724번길 60,37.9993732,127.3705635,0507-1488-1617
사목힐링캠프 태안캠핑농원,충청남도 태안군 이원면 내리 958-2,36.9198291,126.2929339,
바람부리 별밤 캠핑장,강원 강릉시 왕산면 바람부리길 69,37.6025709,128.7210128,010-9095-6333
토리글램핑,경남 사천시 서포면 토끼로 215,34.981405,127.964447,055-855-2255
약수동산,경기 양평군 옥천면 약수동산길 86,37.50762979396307,127.45514704825574,031-771-4664
아메리카 RV CAMP PARK,경남 창녕군 유어면 우포1대로 285-1,35.5179743,128.3816442,1566-6154-
장수자연관광농원,경기 용인시 처인구 원삼면 보개원삼로1462번길 14-23,37.1244409,127.3144633,
포시즌 캠핑장,경기 가평군 상면 청군로 1640,37.8270925,127.3203681,010-3201-3940
존제산 하느제 캠핑장,전남 보성군 벌교읍 옥전1길 480,34.8436228,127.2331278,061-857-1544
백년펜션 야영장,강원 영월군 무릉도원면 백년계곡길 177,37.3799533,128.2711531,010-8288-3646
청옥산깨비마을 야영장,강원 평창군 미탄면 수리재길 21,37.3674464,128.4852031,
케이 캠핑장(K캠핑장),경기 가평군 가평읍 경반안로 229,37.8272509,127.4824771,031-581-8806
힐링캠프Su set,인천 중구 선녀바위로 70,37.439587,126.379427,
클럽레스피아,강원도 홍천군 구룡밭길 24-30 ,37.6856375,127.7276930,010-7709-0114
영월키즈캠핑장,강원 영월군 무릉도원면 무릉법흥로 1208-7,37.363858,128.2733941,033-374-1746
연천 당포성 캠핑장,경기도 연천군 미산면 마동로 38-50,38.0215200,126.9873618,010-9910-0064
백운힐링 캠핑장,경기 포천시 이동면 포화로 320-1,38.0762131,127.4182271,031-536-3754
상양관광농원,충청남도 보령시 주교면 문화마을길 178-58 ,36.3697240,126.5918380,
예다움 캠핑장,강원 영월군 김삿갓면 내리계곡로 1162-1,37.1097398,128.6709712,
우리 캠핑장,경기 포천시 이동면 금강로 6280,38.0884838,127.391479,031-535-7614
은사시캠핑장,경기 파주시 적성면 자장로 115,37.9565003,126.8446011,031-959-4795
제천워터파크캠핑랜드,충북 제천시 봉양읍 용두대로40길 172-22,37.1590072,128.1404996,043-653-0333
달빛글램핑장,경기 포천시 일동면 사기막길 67-6,37.964975,127.3380864,010-9030-3294
하얀숲 오토&글램핑,경기 포천시 관인면 담터길 123,38.1481318,127.2068434,033-456-2200
깊이울관광농원,경기 포천시 신북면 깊이울로 139-8,37.9239705,127.1759170,031-532-9787
무릉도원 캠핑장,강원특별자치도 영월군 무릉도원면 고일길 15-5,37.345278,128.195825,
문경수예리오토캠핑장,경상북도 문경시 가은읍 작약로 576,36.5999957,128.0537121,010-2353-8046
하늘빛계곡,강원도 양양군 서면 설악로 1760 ,38.0728584,128.5356046,010-7276-7835
씨밀레자연관광농원,경기 용인시 처인구 이동읍 이원로601번길 1-5,37.1633605,127.2491161,010-8354-8645
연미향마을 오토캠핑장,경기 용인시 처인구 원삼면 백원로 128-7,37.1562776,127.3304432,031-338-3317
별빛누리 글램핑,경기 가평군 상면 청군로 253,37.7543007,127.4077889,
별밤 차박 캠핑장,충북 제천시 수산면 상천1길 67,36.9696635,128.2402262,010-5289-5151
산청프리미엄캠핑장,경남 산청군 산청읍 웅석봉로154번길 89-17,35.4000608,127.8726850,
대가야역사테마관광지 캠핑장,경상북도 고령군 고령읍 대가야로 1216 ,35.721096,128.2601414,054-954-5279
산타캠핑장,경북 봉화군 소천면 풍애길 9-40,36.9264701,129.0536806,054-679-6843
땡땡이글램핑,전남 장흥군 대덕읍 신흥1길 5-55,34.5051709,126.9101566,
김원장캠핑,경기 가평군 조종면 연인산로 670-458,37.9538902,127.4775335,
골드 오션 글램핑,경기 안산시 단원구 대부해안로 271 (대부북동),37.2519080,126.5636653,032-880-1644
플라워 카라반 펜션,경기도 양평군 석산로 1543-9 ,37.6461649,127.6170725,010-3668-0778
유니의바다 카라반캠핑장,경북 포항시 남구 구룡포읍 일출로332번길 95-10,36.0285635,129.5812811,010-4806-1031
물동네 힐링 야영장,경기 남양주시 수동면 비룡로 945,37.7174539,127.3158468,031-553-0485
명학산 캠핑장,경기도 파주시 파주읍 향양리 4-1,37.8510485,126.8312976,010-6649-2387
링크독 애견캠핑장(Li k dog 애견캠핑장),경기 가평군 설악면 신천중앙로28번길 101-60,37.661018,127.489931,010-5382-1943
가평더스카이글램핑앤카라반,경기 가평군 설악면 한서로 543-31,37.6639708,127.5442955,1688-8614-
달빛그릴캠핑,경기 동두천시 삼육사로 1420 (탑동동),37.8898094,127.1049853,0507-1381-1484
캠핑스테이 청포대,충남 태안군 남면 청포대길 88,36.6418910,126.3023810,
활주로 야영장,경남 밀양시 삼랑진읍 삼랑진로 1051,35.4350045,128.8037992,
린하우스,경북 청도군 청도읍 운산3길 47,35.6816436,128.7753079,
영천 솔롱고 글램핑,경상북도 영천시 금호읍 칠백로 436 ,35.9017672,128.9266030,054-333-0146
트리풀(treefull),대구 군위군 부계면 한티로 1570-9,36.0290486,128.6361438,
남한산 숲속캠핑장,경기 광주시 남한산성면 남한산성로 314-18,37.4597240,127.2206194,
숯숯,충남 천안시 동남구 유량로 107 (유량동),36.8075052,127.1705192,1811-8530-
계곡에풍덩펜션캠핑장,경기 가평군 조종면 명지산로 469,37.9105188,127.3820148,1566-8753-
가화 2372,경기 가평군 북면 가화로 2372-22,37.9538902,127.4775335,
캠핑팜,경북 경주시 산내면 대현동골길 80-70,35.6911525,129.0587274,0507-1395-5279
비치드웨일 카라반야영장,경북 포항시 남구 호미곶면 구만길 182,36.0842733,129.5534205,
아우내관광농원캠핑장,충남 천안시 동남구 병천면 관성3길 267-40,36.8215512,127.3412673,
담터라온글램핑,강원 철원군 동송읍 담터길 352,38.1619799,127.1896317,0504-2016-3960
아산곡교천야영장,충남 아산시 곡교천로 407 (권곡동),36.8063004,127.0009999,041-533-4578
화순정원글램핑관광농원,전남 화순군 백아면 백아로 2280-1,35.1533461,127.087810,0507-1434-5587
해해카라반,울산 울주군 서생면 해맞이로 1236-20,35.3600837,129.3563571,
경주생태원캠핑장,경북 경주시 천북면 물천안길 31,35.8691237,129.281675,054-741-7700
토로캠핑,경기 가평군 북면 화악산로 942,37.9381493,127.5405948,0507-1327-8180
홍천에코밸리 캠핑장,강원 홍천군 북방면 생태공원길 237-56,37.7478890,127.8554608,033-433-0805
소구니캠핑장,강원특별자치도 홍천군 내촌면 용포길 95-48,37.8247406,128.0535286,010-9381-6999
월촌캠핑야영장,경상남도 함안군 군북면 월촌3길 71-13,35.291564,128.3020472,
중바위캠핑장,경기도 가평군 북면 제령아랫말길 70 ,37.8879363,127.5379731,031-581-8000
천사봉 오토 캠핑장,경기 양평군 단월면 고북길 111-10,37.5949800,127.5966175,
캠프도고,충청남도 아산시 선장면 삼봉로 70 ,36.7749553,126.8733281,
청보리오토캠핑장,경상남도 통영시 욕지면 욕지일주로 896-71 ,34.6396511,128.2308605,010-8075-5005
플로렌스 글램핑 & 캠핑,경기 가평군 북면 보안벚꽃길 54,37.8928651,127.550502,
(주)아웃오브파크,강원도 춘천시 남면 가옹개길 52-9,37.7278127,127.5112565,1522-1861-
서건도카라반,제주특별자치도 서귀포시 이어도로 826-51 ,33.2325358,126.5001923,064-739-8012
문장대오토캠핑장,경상북도 상주시 화북면 상오리 573-4 ,36.5441356,127.9247206,054-533-1165
속리산 사내리 캠핑장,충북 보은군 속리산면 법주사로 248-46,36.5309030,127.8254907,
물꽃 캠핑장,경기도 연천군 군남면 청정로 2122 ,38.0375605,127.0292456,010-3627-2781
공주교육가족체험장,충남 공주시 우성면 용봉입동로 524,36.4645591,126.9874125,041-881-9314
돌머리 하우스캠핑,전남 함평군 함평읍 주포로 615,35.0860517,126.4421186,061-320-1942
수원 솔내음 캠핑장,경기 수원시 권선구 칠보로 2 (금곡동),37.2673983,126.9386874,070-7766-8880
몬테비얀코,경기 포천시 이동면 늠바위길 181,38.0294047,127.3864808,
드래곤오토캠핑장,충청북도 제천시 백운면 덕동로 205-4 ,37.2011666,127.9796003,
블루밍,경북 포항시 남구 장기면 동해안로 2816,35.8500432,129.5191407,010-2652-0940
일월관광농원 캠핑장,충남 공주시 이인면 산소골길 82,36.3648353,127.0415022,
우주캠프,강원 원주시 신림면 신림황둔로 676,37.2510174,128.1375783,010-3258-5758
통영에코파크,경남 통영시 산양읍 연대길 123,34.7393126,128.3994167,
예원캠핑장,전라북도 완주군 동상면 송광수만로 1079-126 ,35.9264673,127.2579565,
진안국제 캠핑장,전북 진안군 용담면 와룡길 165-6,35.9654932,127.4611194,063-433-1471
트리독스 애견전용캠핑장,경상북도 고령군 쌍림면 용당길 42-56 ,35.6504808,128.2300669,054-954-1611
백마강레저파크,충남 부여군 규암면 왕흥로 424,36.3021960,126.9159298,02-576-2912
삼원레저타운,충남 서산시 팔봉면 진장서낭골길 203-14,36.7770643,126.3497965,041-663-1111
수타사 힐링 캠프,강원특별자치도 홍천군 영귀미면 수타사로 372-12,37.6926140,127.9564658,010-8872-7679
허브하우스 금오산힐링타운,경북 김천시 남면 우장길 448,36.0998652,128.2764332,010-7402-4555
나주 죽산보 오토캠핑장,전남 나주시 다시면 죽산리 123-3 ,34.9705948,126.6279903,010-7231-9927
CAMP699,강원특별자치도 인제군 북면 진부령로 69-7,38.2212233,128.3675544,033-462-7001
은하수 리조트,경남 밀양시 단장면 표충로 1106,35.5242710,128.9333173,0507-1432-2319
지리산 콤마 612,경남 산청군 시천면 삼신봉로 689-8,35.2776011,127.7481081,
힐링빌리지 캠핑장,전남 고흥군 두원면 연강예회길 299-18,34.6843356,127.2775470,
테라피크닉,경기 파주시 탄현면 웅지로110번길 68-13,37.8139428,126.7350518,
주식회사 바비큐팩토리 가수원점,대전 서구 벌곡로 1283 (가수원동),36.2959353,127.3563036,0507-1395-3929
바베큐존파크,경기 포천시 소흘읍 광릉수목원로874번길 16,37.7787465,127.1465113,
바글바글 관광농원,충남 논산시 관촉로 24 (관촉동),36.1930877,127.1145491,
글램탐다오,경기 가평군 설악면 묵안로 560,37.6289889,127.5122394,070-4148-2580
머물곶,울산 울주군 서생면 해맞이로 1236-22,35.3599579,129.3565935,0507-1423-8658
간절곶캠프야영장,울산 울주군 서생면 해맞이로 1236-26,35.3600586,129.3570211,0507-1416-7761
메종야영장,울산 울주군 서생면 해맞이로 1236-14,35.3603129,129.3561007,
애플망고,울산 울주군 서생면 해맞이로 1349,35.3684830,129.3532858,
지리산길섶 솔숲야영장,전북특별자치도 남원시 산내면 중기1길 125,35.4286063,127.6366814,
오산야영장,경북 울진군 매화면 망양정로 215,36.9011533,129.4180969,
하월 오토캠핑장,경북 경주시 산내면 오봉로 977,35.8305948,129.0183239,0507-1482-3110
동양원목캠핑장,강원 영월군 무릉도원면 명마동길 13,37.2858252,128.2780739,
힐링빌리지,울산 울주군 서생면 화산발리로 325-62,35.3718011,129.2817082,
사가록캠핑장,강원 춘천시 동면 길골길 63-14,37.8636577,127.8337842,033-241-9522
위드독스i 포천,경기 포천시 관인면 뗏마루길 128-26,38.1206961,127.2523520,
한별마을 야영장,강원특별자치도 양양군 서면 영덕리 455,37.9973426,128.5372627,033-673-3808
삼태기캠핑장,충북 괴산군 청천면 화양로 848,36.6804136,127.8158325,043-832-1426
영월천문대 캠핑장,강원 영월군 북면 사만길 173,37.2636377,128.409898,010-4282-6542
노을진 캠핑장,인천 서구 정서진로 500 (오류동),37.5719021,126.6440687,032-569-7847
깃대 캠핑장,충북 보은군 마로면 세중기대로 261-128,36.3993759,127.8060746,070-7845-3088
별빛밤바다,전남 장흥군 회진면 가학회진로 1020-21,34.4509530,126.9379465,
퀘렌시아,경북 울진군 온정면 삼덕로 799,36.6920146,129.3804112,0507-1327-6790
담양 금성산성 오토캠핑장,전남 담양군 금성면 새덕굴길 135-88,35.3677149,127.0344605,061-383-7272
좋은외박캠핑장,전북 부안군 변산면 격포로 453-10,35.6054279,126.4848027,063-584-1700
산으로간 니모 캠핑장,경기 가평군 조종면 연인산로 670-321,37.854851,127.396992,031-584-5550
통영 편백숲길관광농원 캠핑장,경남 통영시 천대국치길 297-10 (인평동),34.8384850,128.3901051,
짱아 야영장,경기도 남양주시 별내면 용암리 210번지,37.737558,127.1284768,031-842-3434
티피 캠핑장,강원 고성군 죽왕면 괘진길 54,38.2959090,128.5486623,010-4097-0803
하마캠핑장,경기도 파주시 적성면 국사로 297 ,37.9608521,126.8693874,
캡틴 카라반 글램핑,경기 가평군 상면 청군로 776-22,37.7806519,127.3713292,010-5334-8883
Camp 1950,경북 김천시 대덕면 남김천대로 160,35.8787838,127.9410435,055-942-5006
마이산 풍혈냉천 캠핑장,전북 진안군 성수면 용포로 345,35.7208543,127.3028273,063-432-1182
상황오토캠핑장,충청남도 홍성군 서부서길 633-60 ,36.5849333,126.4764272,041-634-6867
덕유캠프농장,전라북도 무주군 설천면 구천동로 1262-4 ,35.9246790,127.7594960,
학포야영장,경상북도 울릉군 서면 태하리 420,37.5085178,130.8052421,054-791-6781
해미읍성역사캠핑장,충남 서산시 해미면 동문1길 40,36.7125531,126.5520635,041-688-0999
그린스톤 오토캠핑장,경상북도 문경시 완장길 103-63 ,36.6830162,127.9773911,
해양대국,경남 통영시 욕지면 옥동로 384,34.6341113,128.2931334,0507-1431-7929
내장호야영장,전북특별자치도 정읍시 내장호반로 276 (내장동),35.5074531,126.9058608,
그랜드 파파하우스야영장,경남 진주시 지수면 용봉로 533,35.2508039,128.2294357,010-3776-3762
독립기념관 캠핑장,충남 천안시 동남구 목천읍 독립기념관로 1,36.781872,127.2303981,041-560-0711
글로리아 캠핑장,경남 창원시 마산합포구 구산면 해양관광로 1090-90,35.0959967,128.5476326,
솔밭사이로 캠핑&펜션,강원 영월군 무릉도원면 중방안길 14-2,37.2911507,128.2710403,
감산,경북 경주시 산내면 단석로 1195-2,35.7922169,129.0578405,054-751-9000
충주 목계솔밭 캠핑장,충북 충주시 중앙탑면 첨단산업로 1438,37.0744322,127.8796864,
백허그 캠핑장,경기 가평군 북면 백둔로 61-41,37.8978328,127.4972267,010-9721-1821
라이프위드도그,강원 인제군 인제읍 자작나무숲길 1112,38.0015600,128.2316879,033-461-3377
월아산 자연휴양림,경남 진주시 진성면 달음산로 313,35.1999150,128.1941257,055-746-3673
위드힐링 캠핑장,강원 영월군 주천면 미다리길 74,37.2902186,128.3273375,
별빛테마마을 야영장,경상북도 영천시 화북면 별빛로 681-32,36.1402922,128.9964930,054-330-6400
제암산자연휴양림 야영장,전남 보성군 웅치면 대산길 330,34.6998159,126.9874841,061-852-4434
송호국민관광지 야영장,충북 영동군 양산면 송호로 105,36.1297370,127.6763588,043-740-3228
수승대야영장,경상남도 거창군 위천면 강천리 3번지 ,35.7587062,127.8315083,055-940-8530
안산화랑오토캠핑장,경기도 안산시 단원구 초지동 동산로 268 ,37.3226948,126.8166798,031-481-9801
정읍시 내장산 국민여가캠핑장,전라북도 정읍시 내장산로 390 ,35.5249589,126.8948546,063-538-7955
단호샌드파크 자동차야영장,경북 안동시 남후면 풍산단호로 835-35,36.5556990,128.6302903,054-850-4595
백운산 자연휴양림 야영장,전라남도 광양시 옥룡면 백계로 337 ,35.0559529,127.5930809,061-797-2655
백운산 자연휴양림 자동차야영장,전라남도 광양시 옥룡면 백계로 337 ,35.0559529,127.5930809,061-797-2655
광명도덕산캠핑장,경기 광명시 밤일안로42번길 69 (하안동),37.4592422,126.8607682,02-2610-7370
프로방스 캠핑장,경기 파주시 월롱면 송화로 170-27,37.7807259,126.7761514,070-8778-3100
용인 대장금파크 글램핑 카라반,경기 용인시 처인구 백암면 용천드라마길 25-10,37.1204456,127.3403361,0507-1497-8688
홍천도새울캠핑장,강원 홍천군 북방면 도사곡길 778,37.6874632,127.8031484,010-6231-6101
도토리 캠핑장,강원 홍천군 서면 가일길 198,37.6568611,127.5965402,010-6235-2953
펀펀오토캠핑장,경북 상주시 화서면 문장로 425-5,36.4713360,127.9639491,0507-1308-3338
새솔캠핑장&펜션,강원 영월군 무릉도원면 무릉법흥로 968-9,37.3438290,128.2800377,010-7669-6526
캠프 우든브릿지,강원 영월군 무릉도원면 두산길 299-8,37.3048111,128.1647883,
온더비치 글램핑,인천 옹진군 영흥면 선재로306번길 27-125,37.2570984,126.5169094,
여유캠핑장,강원 삼척시 근덕면 내평길 261,37.3251008,129.2320081,010-5639-8209
여수 작금캠핑장,전남 여수시 돌산읍 돌산로 649-12,34.5928427,127.7600050,
별드림캠핑장,경기 가평군 가평읍 당목가일길 515,37.8724804,127.5657964,
타이거스피드 안녕오토캠핑장,경상남도 창원시 마산합포구 구산면 안녕로 329,35.1078798,128.6006434,055-242-7942
DS Camp 캠핑장,충남 금산군 남일면 금산로 79,35.9896047,127.5119907,
나봄야영장,전라북도 무주군 설천면 삼공리 449-3 ,35.8937903,127.7769061,
월든캠프,강원특별자치도 양양군 현남면 갓바위1길 154,37.9360329,128.7844806,0507-1402-1974
영월 엄둔밸리 계곡캠핑장 ,강원 영월군 무릉도원면 엄둔길 145,37.3097666,128.2350495,010-3244-3968
포천아르테미스 글램핑,경기 포천시 영중면 호국로 3226-37,38.0272702,127.2625110,010-3087-3227
영월가자 펜션&캠핑장,강원 영월군 무릉도원면 무릉법흥로 852-24,37.3335821,128.2828521,033-375-8505
안석관광농원,경기 화성시 남양읍 안석길140번길 2,37.1693374,126.8267051,010-9804-6622
힐링 글램핑,경북 칠곡군 동명면 기성5길 27,36.0002465,128.5955528,010-9574-9268
종달 바베큐 캠핑,제주특별자치도 제주시 구좌읍 세종로 353,33.4987885,126.8907010,
스테이 그린,충남 아산시 시민로180번길 71 (법곡동),36.7616614,127.0002569,
더 봄날 캠핑장,충북 음성군 삼성면 대양로 71-13,37.0380662,127.4837649,
캠프(camp)301,대구 군위군 산성면 산성가음로 996-2,36.1460718,128.7140726,
육백캠핑장,충남 금산군 남이면 휴양림로 1129,36.0704293,127.3885077,
산타 야영장,경북 봉화군 소천면 풍애길 211-1,36.9398801,129.0494160,
스마트24 FG,전북 전주시 완산구 학봉1길 39 (서서학동),35.8019984,127.1515172,0507-1389-9294
화야 캠핑장,경기 가평군 설악면 유명로 1907-41,37.6808405,127.4689423,010-5123-7281
화성시 향남 오토캠핑장,경기도 화성시 향남읍 도이2길 113-26,37.138245,126.928181,031-8059-4763
화성시 매송 오토캠핑장,경기도 화성시 매송면 어천리 164 ,37.25773422847022,126.91615647964286,031-293-9923
포천 비둘기낭 캠핑장,경기 포천시 영북면 비둘기낭길 116,38.0771566,127.220635,1666-9260-
아이에프에이 캠프운악,경기도 포천시 화현면 화현리 1090-2 ,37.8946656,127.3058131,010-2923-8141
더세븐글램핑카라반,경기 포천시 이동면 화동로 2496-22,38.0650584,127.3896367,
옥수온천캠핑랜드,경남 고성군 회화면 남해안대로 4065,35.0892776,128.3772088,010-2385-2565
핫도그342애견글램핑카라반 주식회사,경기도 포천시 일동면 수입리 700-8,37.9954235,127.3159267,010-7226-0430
유곡리 평화마을 캠핑장,강원 철원군 근북면 유곡로 545,38.3012236,127.3989901,033-455-3904
세라핌 글램핑 캠핑장,경기 가평군 설악면 묵안로 626-17,37.6236274,127.5139088,
고성라벤더 캠핑장,강원특별자치도 고성군 간성읍 꽃내마루길 54,38.3511506,128.4286002,
군위전투전승기념공원 캠핑장,대구 군위군 삼국유사면 동부로 81,36.1106110,128.7494632,054-383-9480
이스턴모스트카라반,경북 포항시 남구 구룡포읍 땅끝마을길 47,36.0169429,129.5809176,
앵봉산 가족캠핑장,서울 은평구 통일로 1053 (진관동),37.6358864,126.9158491,02-350-5233
별품은 숲속 캠핑장,경북 칠곡군 동명면 구남로 309,36.0050839,128.5761186,
진동리 국민여가캠핑장 by zapza,강원도 인제군 기린면 진동리 618번지,37.970409,128.421977,033-463-6510
휘게포레스트,강원 평창군 용평면 이승복생가길 114,37.6978701,128.4753860,0507-1305-5661
청풍호오토캠핑장,충북 제천시 금성면 청풍호로39길 103,37.0287008,128.1867546,010-5577-6941
한탄강 소나무 캠핑,경기도 연천군 전곡읍 선사로286번길 37,38.0166750,127.0775474,
가리왕산 자건재,강원 정선군 정선읍 청량길 14-2,37.4232491,128.5767607,033-563-0303
캠프 파지립,강원특별자치도 춘천시 동면 춘천순환로 923,37.9201844,127.7499632,033-910-1000
칠곡보 오토캠핑장,경북 칠곡군 약목면 관호리 8,36.0202574,128.395463,054-972-0100
빈투어 주식회사,서울 중구 퇴계로 36 (남창동),37.5573093,126.9770507,
이 밤,경북 포항시 북구 청하면 해안로2000번길 33-20,36.1811265,129.3917834,
파랑새 캠핑장,전남 장성군 북하면 백양로 447,35.4260534,126.8473535,0507-1403-2556
와우바베큐캠핑장,충청남도 천안시 동남구 목천읍 서흥리 373-3 ,36.8082957,127.229622,
달문관광 농원,경북 칠곡군 지천면 지천로 487-21,35.9737120,128.4819870,0507-1371-3389
팜 스프링캠프,경북 김천시 봉산면 광천4길 232-24,36.1978065,127.9983845,0507-1479-1306
금천계곡 야영장,전남 광양시 다압면 대청길 15,35.1569293,127.652178,010-7930-0071
의령나루캠프,경남 의령군 화정면 화정로14길 16-5,35.2582718,128.2705036,
자연밸리 관광농원,경기도 포천시 관인면 사정리 38 외 3필지,38.1081491,127.2526322,031-534-5656
해월카라반앤캠핑,충남 공주시 사곡면 해월길 60-60,36.5151423,127.016365,
가자우리집,충북 괴산군 칠성면 쌍곡로 503,36.7454056,127.9012172,043-834-7888
새울림오토캠핑장,경남 통영시 욕지면 욕지일주로 742-20,34.6471472,128.2331304,
메이플글램핑카라반2호점,경기 포천시 이동면 화동로 2206-2,38.0427027,127.3735639,
스테이700,대구 군위군 삼국유사면 화산길 619-64,36.0962389,128.7766447,
몽돌바다캠핑장,전남 신안군 암태면 진작지길 139-63,34.8744903,126.1374313,061-262-8872
더 빌리지,충북 진천군 문백면 봉죽2길 20-78,36.7850795,127.4238732,
메이플글램핑&카라반,경기 포천시 이동면 화동로 2236-25,38.04441628383899,127.3750053687656,
두밀 노천스파 글램핑,경기 가평군 가평읍 태봉두밀로 421-28,37.8151834,127.4538035,0507-1328-9028
516 글램라반,경기 가평군 가평읍 북한강변로 516,37.7722779,127.5361162,
코뿔소글램핑,강원 평창군 방림면 삼형제길 279-61,37.4726116,128.2890865,010-3795-9243
아름드리 캠핑장,경북 경주시 외동읍 방어북토길 178,35.7445467,129.2802864,
캠핑7604,경기 연천군 신서면 윗대광길 49-7,38.1977884,127.1246676,031-834-5693
포천 리버빌캠핑&카페,경기 포천시 이동면 성장로 1024-116,38.0075884,127.353803,
덕두글램핑,강원특별자치도 춘천시 서면 박사로 257-12,37.8489507,127.6697009,033-255-2225
벌곡 산속 캠핑장,충남 논산시 벌곡면 만어1길 105,36.1850495,127.3118837,0507-1314-9955
옥화 포시즌캠핑장,충북 청주시 상당구 미원면 운암계원로 819,36.6112807,127.7423345,
달산포진주캠핑장,충남 태안군 남면 달산포로 121-32,36.6540259,126.2973171,
굿모닝오소재글램핑,전남 해남군 북일면 오소재로 174-22,34.4723121,126.6607552,
수룡캠핑장,전북 완주군 운주면 금고당로 914,36.0372997,127.3423037,
자호천생태학교,경북 영천시 자양면 신방로 626,36.0665764,129.0735873,
캠핑클라쓰,충북 옥천군 청성면 묘금3길 11,36.2766530,127.7323400,
뚜띠아모 캠핑장,전남 고흥군 동일면 성두구룡길 88,34.5246163,127.4411212,061-832-5555
청풍레이크 카라반,충북 제천시 수산면 옥순봉로 967,36.9748222,128.2102598,
진천명품휴미락캠핑장,충북 진천군 백곡면 용암2길 108-36,36.8744595,127.3667318,0507-1446-2221
이비가에프앤비야영장(A),충청남도 태안군 소원면 파도리 산 202-1 ,36.7416289,126.135522,
동학사힐링캠핑장,충남 공주시 반포면 사봉길 71-31,36.3678084,127.2626171,
자이언트레저,경기 가평군 설악면 유명로 2570,37.7208791,127.4275823,031-584-2446
아침가리 계곡 캠핑장,강원도 인제군 기린면 조침령로 1156,37.9646985,128.4127341,033-463-7342
라온캠핑장,경기 가평군 청평면 호반로 740,37.7086466,127.4657831,
비토 국민여가캠핑장,경남 사천시 서포면 용궁로 124,34.9656309,127.9825479,070-8988-4000
동강글램핑,강원도 영월군 영월읍 동강로 124-10,37.1938451,128.5032752,033-375-1112
문화관광농원청소년야영장,경상남도 거제시 동부면 가배오송길 123,34.7894635,128.5795813,055-633-5955
영암 들소리 키즈 글램핑,전라남도 영암군 신북면 들소리로 384-14 ,34.9286847,126.6789939,
원남지야영장,충청북도 음성군 원남면 조촌리 930,36.8729004,127.5978647,043-872-8801
좋은하루캠핑장,전북 완주군 운주면 금고당로 367-80,36.0667530,127.3190091,0507-1344-2474
경호강 캠핑장,경상남도 산청군 단성면 방목리 627 ,35.357555,127.9162539,010-7587-5864
덕동리301캠핑장,충북 제천시 백운면 덕동로2길 63,37.2198938,127.9556303,043-644-8266
하늘하루자연관광농원,경남 밀양시 단장면 고례4안길 30,35.4976845,128.9320507,010-6812-1817
홍천불멍멍글램핑캠핑장,강원특별자치도 홍천군 화촌면 군들길 20,37.7479794,128.0350186,0507-1373-7738
을수골 별빛계곡,강원 홍천군 내면 을수길 127,37.8178687,128.4577053,
별애드림 캠핑장,충북 영동군 심천면 난계로 712-42,36.1999273,127.7386744,
캠프공존,경북 영천시 금호읍 가라골1길 90,35.9209623,128.8610101,0507-1322-4294
중앙캠핑장,충남 태안군 원북면 구례포길 47-20,36.8863666,126.1985040,
월악아지트캠핑장,충북 제천시 덕산면 월악산로 178,36.9061982,128.1184176,
프라이빗캠핑장,충청남도 태안군 원북면 방갈리 515-31 ,36.8984529,126.211951,
청솔글램핑장,경북 고령군 덕곡면 백리로 40-18,35.7951045,128.2163740,
봄빛 글램핑 앤 바비큐,전북 김제시 금구면 대율2길 41,35.7886960,127.0331502,0507-1403-6606
문스 글램핑,대전 동구 산내로 243 (하소동),36.2086218,127.4399213,0507-1370-3077
인더밸리,충북 제천시 봉양읍 명암로 740,37.1945884,128.1608406,
이포보 오토 캠핑장,경기도 여주시 대신면 여양로 1935-177 ,37.3865253,127.5491891,031-881-6384
이포보 웰빙 캠핑장,경기도 여주시 대신면 여양로 1935-67 ,37.3929435,127.5473431,031-883-6384
트리앤캠프스토리,강원 양구군 양구읍 성곡로 849,38.1604288,127.9636198,
화진해수욕장마을번영회야영장,경북 포항시 북구 송라면 동해대로3218번길 62,36.2535863,129.3721474,
우니메이카 문경점,경북 문경시 산양면 덕암길 6,36.6009392,128.2561852,010-5413-4224
곽지몬스터캠핑,제주특별자치도 제주시 애월읍 일주서로 6083-3,33.4547608,126.308072,064-799-6083
474오토캠핑장,충북 옥천군 이원면 의평길 74-47,36.2109716,127.6192622,
파라독스 애견펜션 / 돔글램핑&오토캠핑장,충남 태안군 남면 마검포길162-31,36.6201728,126.304464,010-8916-6652
졸드루오토캠핑장,강원도 정선군 북평면 졸드루길 31-57 ,37.4512545,128.6396167,010-2737-8357
레스트,강원 춘천시 사북면 화악지암길 600-112,37.9767025,127.6278216,010-8747-6416
파인트리캠핑장,강원 정선군 남면 광락로 349-30,37.3161381,128.6937206,010-8879-2470
민트초코캠핑장	,강원특별자치도 양구군 양구읍 석현리 49,38.0489863,127.972804,010-7250-5010
우니메이카 장흥점,전남 장흥군 회진면 회진로 732-10,34.4739184,126.963439,0507-1346-1577
양양한스오토캠핑장,강원특별자치도 양양군 강현면 용호길 11,38.1294784,128.6201176,
왕피천하늘담야영장,경북 울진군 근남면 왕피천로 555-110,36.9202253,129.3424568,010-3804-9193
불국사 한옥 글램핑,경북 경주시 진티길 5-50 (진현동),35.7827705,129.3279152,
